name,birthyear,language,lat,lng,gender,interests
Kristin Cunningham,1942,German,46.18396,6.10237,f,castles;gardening
Robert Brown,1931,German,46.18396,6.10237,m,cats;castles
Jorge Fuentes,1950,German,46.18396,6.10237,m,knitting;swim
Mary Howard,1946,German,46.18396,6.10237,f,cats;jazz;gardening;swim
Michael Dudley,1949,French,46.18396,6.10237,m,swim
Thomas Rivers DVM,1949,German,46.18396,6.10237,m,cats;dogs;knitting
Oscar Carter,1951,German,46.18396,6.10237,m,children
Angelica Weaver,1942,French,47.30997,8.52462,f,gardening
Lisa Burch,1951,German,47.30997,8.52462,f,gardening
Samantha Day,1930,German,46.18396,6.10237,f,dogs;swim
Alyssa Cox,1934,French,46.18396,6.10237,f,cats
Miguel Jensen,1952,French,47.30997,8.52462,m,gardening
Hannah Thomas,1945,French,47.30997,8.52462,f,jazz
Faith Chapman,1933,German,46.18396,6.10237,f,cats;swim
Jon Ramos,1946,German,46.18396,6.10237,m,swim
Carol Nguyen,1930,French,46.18396,6.10237,f,gardening;knitting
Lisa Medina,1931,German,47.30997,8.52462,f,gardening
Andrew Ramsey,1942,German,47.30997,8.52462,m,dogs
Jamie Blair,1939,German,46.18396,6.10237,f,swim
Jacob Griffin,1952,German,47.30997,8.52462,m,children;castles
Joshua Gomez,1932,French,46.18396,6.10237,m,castles
Carol Cooper,1950,French,46.18396,6.10237,f,children;jazz;castles;knitting
Kimberly Shaw,1946,French,46.18396,6.10237,f,castles
Michele Griffin,1948,French,47.30997,8.52462,f,jazz
Kimberly Miller,1943,German,46.18396,6.10237,f,gardening
Kelly Lewis,1936,French,46.18396,6.10237,f,jazz;knitting
Michelle Wiley,1937,French,47.30997,8.52462,f,children;swim
David Haas,1944,French,47.30997,8.52462,m,jazz;swim
Angela Cook,1933,German,47.30997,8.52462,f,swim
Casey Koch,1947,French,46.18396,6.10237,m,jazz
Mathew Stevenson,1948,French,46.18396,6.10237,m,swim
Melissa Browning,1943,German,47.30997,8.52462,f,swim
Kathryn Petty,1933,German,46.18396,6.10237,f,dogs;knitting
David Smith,1948,French,46.18396,6.10237,m,cats;gardening
Bethany Welch,1934,German,46.18396,6.10237,f,dogs;jazz;swim
Tina Coleman,1944,French,47.30997,8.52462,f,children;castles;swim
Pamela Santana,1934,French,47.30997,8.52462,f,swim
George Martinez,1937,French,46.18396,6.10237,m,children;swim
Jennifer Jones,1948,German,47.30997,8.52462,f,jazz
Melissa Douglas,1951,French,46.18396,6.10237,f,swim
Samuel Rogers,1939,French,46.18396,6.10237,m,jazz;knitting
Melinda Bean,1950,German,46.18396,6.10237,f,gardening
Jesus Andrews,1935,German,47.30997,8.52462,m,jazz;gardening;knitting
Kevin Sanders,1937,German,46.18396,6.10237,m,dogs
Amy Martinez,1944,German,46.18396,6.10237,f,swim
Courtney Wilson,1947,French,47.30997,8.52462,f,jazz;gardening
Jason Crawford,1930,German,47.30997,8.52462,m,gardening;knitting
Ryan Juarez,1947,French,46.18396,6.10237,m,swim
Frank Ortiz,1951,French,47.30997,8.52462,m,children;gardening
Lindsay Smith,1939,German,46.18396,6.10237,f,cats;castles
Joseph Daniel,1930,German,46.18396,6.10237,m,children
Francisco Kidd,1937,French,46.18396,6.10237,m,jazz
Jessica Hubbard,1950,French,47.30997,8.52462,f,dogs
Damon Ellis,1948,French,47.30997,8.52462,m,swim
Joe Fox,1945,German,47.30997,8.52462,m,jazz
Christina Pearson,1929,German,47.30997,8.52462,f,children;knitting
Brooke Morrison,1929,German,46.18396,6.10237,f,dogs;swim
Amber Floyd,1939,German,46.18396,6.10237,f,gardening
Sabrina Jones,1932,French,46.18396,6.10237,f,gardening
Tiffany Johnson,1936,French,46.18396,6.10237,f,gardening;swim
William Edwards,1935,French,47.30997,8.52462,m,jazz
Wendy Mcintosh,1933,French,46.18396,6.10237,f,knitting
Nichole Farley,1932,German,47.30997,8.52462,f,knitting
Linda Whitaker,1934,German,47.30997,8.52462,f,dogs
Brett Johnston,1948,French,47.30997,8.52462,m,swim
Daniel Barron,1930,German,47.30997,8.52462,m,gardening;swim
Philip Lopez,1937,French,46.18396,6.10237,m,castles
Carolyn Juarez,1943,French,46.18396,6.10237,f,castles
Ariel Miller,1938,German,46.18396,6.10237,f,castles
Shawn Vasquez,1933,French,46.18396,6.10237,m,swim
William Simmons,1932,German,47.30997,8.52462,m,dogs;gardening
Stephanie Cordova,1941,German,47.30997,8.52462,f,castles
Juan Simmons,1950,German,47.30997,8.52462,m,jazz
Kevin Brady,1947,German,47.30997,8.52462,m,jazz
Nathaniel Bell,1936,German,47.30997,8.52462,m,children
Amanda Adams,1932,German,47.30997,8.52462,f,knitting
Elizabeth Ho,1943,French,46.18396,6.10237,f,jazz
James Mahoney,1929,French,46.18396,6.10237,m,swim
Erin Johnson,1939,French,46.18396,6.10237,f,castles;knitting
Michael Ramirez,1934,German,46.18396,6.10237,m,jazz
Cheryl Brown,1944,French,47.30997,8.52462,f,knitting
Dana Buchanan,1938,German,46.18396,6.10237,f,castles
Michelle Mcpherson,1932,French,46.18396,6.10237,f,castles
Tracey Romero,1928,French,46.18396,6.10237,f,gardening
Cassandra Hanson,1944,German,46.18396,6.10237,f,knitting
Anthony Garner,1929,German,46.18396,6.10237,m,gardening
Melissa Flynn,1947,German,47.30997,8.52462,f,jazz
Barbara Miller,1930,French,46.18396,6.10237,f,cats;children;castles
Alyssa Bruce,1948,French,46.18396,6.10237,f,castles
Anthony Williams,1939,French,47.30997,8.52462,m,children;gardening
Randy Stephens MD,1944,German,47.30997,8.52462,m,swim
Jennifer Taylor,1940,German,46.18396,6.10237,f,knitting
William Moore,1947,German,46.18396,6.10237,m,knitting
Erika Hamilton,1947,German,46.18396,6.10237,f,dogs;children
Julie Mcmahon,1940,German,47.30997,8.52462,f,gardening;swim
Christian Pearson,1937,German,46.18396,6.10237,m,children
Alyssa Bailey,1931,German,47.30997,8.52462,f,children
Jennifer Mills,1948,French,46.18396,6.10237,f,dogs
Brenda Cordova,1936,French,47.30997,8.52462,f,dogs
Adrian Mcintyre,1939,German,47.30997,8.52462,m,knitting
Nicholas Lee,1938,French,46.18396,6.10237,m,castles;gardening
Melanie Curtis,1937,French,47.30997,8.52462,f,cats;dogs;knitting
Daniel Garcia,1944,German,47.30997,8.52462,m,swim
Lisa Vasquez,1948,German,46.18396,6.10237,f,castles;gardening
Martin Willis,1940,German,46.18396,6.10237,m,swim
Nicholas Moore,1948,German,47.30997,8.52462,m,knitting
Stephen Rodriguez,1942,German,46.18396,6.10237,m,knitting
Emily Barber,1949,French,46.18396,6.10237,f,knitting
Christina Pittman,1941,French,47.30997,8.52462,f,knitting
Ronald Jones,1942,German,46.18396,6.10237,m,castles
James Mitchell,1949,French,46.18396,6.10237,m,cats;children
Cheryl Valentine,1933,German,47.30997,8.52462,f,swim
Justin Pitts,1945,German,47.30997,8.52462,m,knitting
Michelle Griffin,1943,German,46.18396,6.10237,f,gardening
Kathryn Maxwell,1946,French,46.18396,6.10237,f,dogs;swim
Nicole Garcia,1937,German,46.18396,6.10237,f,cats;dogs
Michael Hunter,1951,French,46.18396,6.10237,m,gardening
Scott Mcgrath,1946,French,47.30997,8.52462,m,gardening
Ashley Singh,1933,French,47.30997,8.52462,f,gardening
Teresa Ware,1940,French,46.18396,6.10237,f,children
Crystal Jackson,1952,French,46.18396,6.10237,f,gardening
Anne Barber,1929,German,46.18396,6.10237,f,castles;knitting;swim
Elizabeth Cooper,1943,French,47.30997,8.52462,f,swim
Mrs. Heather Johnson,1932,German,47.30997,8.52462,f,knitting
Amy Kaiser,1931,German,46.18396,6.10237,f,castles;knitting
Norman Diaz,1945,German,47.30997,8.52462,m,cats;castles
Heather Davis,1936,German,47.30997,8.52462,f,knitting
Michael Mendoza,1929,French,47.30997,8.52462,m,jazz;knitting
Edward Gonzalez,1939,German,47.30997,8.52462,m,swim
Shawn Sanders,1936,French,46.18396,6.10237,m,knitting;swim
Jeffrey Baxter,1940,German,47.30997,8.52462,m,castles;gardening
Paula Washington,1947,German,47.30997,8.52462,f,jazz
Teresa Rich,1944,French,46.18396,6.10237,f,knitting
Alexis Park,1937,French,47.30997,8.52462,m,dogs;gardening
Tara Castro,1948,German,46.18396,6.10237,f,children;gardening
Jessica Davis,1952,French,47.30997,8.52462,f,knitting
Dorothy Hebert,1935,German,47.30997,8.52462,f,jazz
Patricia Kelley,1939,French,46.18396,6.10237,f,swim
Deborah Knight MD,1940,French,46.18396,6.10237,f,dogs;jazz;knitting
Travis Baldwin,1935,German,47.30997,8.52462,m,cats;jazz;knitting
Amanda Molina,1947,French,47.30997,8.52462,f,cats;swim
Roger Simon,1944,French,46.18396,6.10237,m,dogs
David Young,1953,German,46.18396,6.10237,m,swim
Laura Stevenson,1949,French,47.30997,8.52462,f,knitting
Brittany Ramirez,1946,German,46.18396,6.10237,f,knitting
Dylan Mann,1946,French,46.18396,6.10237,m,swim
Chris Montgomery,1929,German,47.30997,8.52462,m,swim
Daniel Mcbride,1932,French,46.18396,6.10237,m,cats;knitting
Nichole Ho,1939,French,46.18396,6.10237,f,cats
Kyle Mendez,1933,German,46.18396,6.10237,m,cats;gardening
Mr. Joseph Morgan MD,1945,German,47.30997,8.52462,m,cats;children;gardening;knitting
Mrs. Joyce Brady,1941,German,47.30997,8.52462,f,children
Angela Patel,1940,German,47.30997,8.52462,f,gardening
Tracy Nguyen,1946,French,47.30997,8.52462,f,knitting
Carolyn Rodgers,1934,German,46.18396,6.10237,f,castles
Sara Lopez,1951,German,47.30997,8.52462,f,castles
Mr. Benjamin Chandler,1932,French,47.30997,8.52462,m,dogs;jazz;castles
Michele Thompson,1939,German,46.18396,6.10237,f,cats
Scott Gonzales MD,1948,French,47.30997,8.52462,m,jazz
Cynthia Gonzalez,1952,French,46.18396,6.10237,f,cats;swim
Hannah Boyd,1943,German,47.30997,8.52462,f,dogs;children;swim
Mary Alvarez,1949,German,47.30997,8.52462,f,swim
Harold Jackson,1949,French,47.30997,8.52462,m,cats;knitting
Elizabeth Mann,1952,German,47.30997,8.52462,f,swim
Leslie Wright,1948,German,47.30997,8.52462,f,castles
George Payne,1934,French,46.18396,6.10237,m,swim
Lisa May,1951,French,46.18396,6.10237,f,gardening
Dr. Connie Patel PhD,1933,German,47.30997,8.52462,f,jazz
Shawn Hunter,1928,French,46.18396,6.10237,m,swim
Patricia Prince,1952,French,47.30997,8.52462,f,swim
Ann Green,1941,French,47.30997,8.52462,f,knitting
Matthew Costa,1938,German,46.18396,6.10237,m,gardening
Dawn Gonzales,1939,German,46.18396,6.10237,f,dogs;knitting
Patrick Mullins,1945,French,47.30997,8.52462,m,children
John Kim,1941,German,46.18396,6.10237,m,gardening
Craig Gonzalez,1939,German,47.30997,8.52462,m,castles
Justin Mcdonald,1939,German,47.30997,8.52462,m,knitting
Wendy Mendoza,1940,French,47.30997,8.52462,f,dogs;children;knitting
Heather Jackson,1935,German,46.18396,6.10237,f,jazz
Jenna Norman,1929,German,46.18396,6.10237,f,castles
David Davis,1945,German,46.18396,6.10237,m,cats;gardening
Jennifer Morales,1948,French,46.18396,6.10237,f,swim
Amber Gray,1946,French,46.18396,6.10237,f,swim
Valerie Townsend,1950,French,46.18396,6.10237,f,dogs;children
Colleen Mendoza,1950,French,46.18396,6.10237,f,knitting
Alexander Goodwin,1934,German,47.30997,8.52462,m,dogs;castles
Matthew Roberts,1948,German,47.30997,8.52462,m,jazz;gardening
Jessica Tyler,1948,German,46.18396,6.10237,f,gardening
Nicholas Adams,1952,French,47.30997,8.52462,m,cats;children
Jessica Rodriguez,1946,French,47.30997,8.52462,f,jazz;gardening
Amanda Williams,1937,German,46.18396,6.10237,f,swim
Anne Rivas,1947,German,47.30997,8.52462,f,children;gardening
Rachel Huber,1941,French,47.30997,8.52462,f,jazz;gardening
Chad Casey,1939,French,46.18396,6.10237,m,cats;dogs;castles
Stephen Martinez,1931,German,47.30997,8.52462,m,children;swim
Luis Acevedo,1932,German,46.18396,6.10237,m,castles
Jackson Mccormick,1937,German,46.18396,6.10237,m,swim
Chelsea Sparks,1941,German,47.30997,8.52462,f,jazz;gardening
Stephanie Lee,1949,French,47.30997,8.52462,f,dogs;knitting
Christina Scott,1932,German,46.18396,6.10237,f,cats;castles;swim
Dean Barber,1940,German,46.18396,6.10237,m,dogs;gardening
Susan Chavez,1939,German,47.30997,8.52462,f,dogs
Ashley Henry,1939,French,46.18396,6.10237,f,knitting
Marissa Tate,1930,French,47.30997,8.52462,f,knitting
Albert Hunt,1941,French,47.30997,8.52462,m,dogs;gardening
Amanda Hebert,1943,German,46.18396,6.10237,f,dogs;castles
Raymond Thomas,1951,German,46.18396,6.10237,m,children;swim
Jerry Hardy,1929,German,46.18396,6.10237,m,children;jazz
Michelle Franklin,1948,German,46.18396,6.10237,f,swim
Karen Morgan,1933,German,47.30997,8.52462,f,gardening;knitting
Darlene Forbes,1945,German,46.18396,6.10237,f,dogs;castles
Kristina Hogan,1935,German,47.30997,8.52462,f,knitting
Tracy Yang,1932,French,47.30997,8.52462,f,jazz
William Swanson,1928,German,47.30997,8.52462,m,cats;gardening;knitting;swim
Nicholas Taylor,1934,French,47.30997,8.52462,m,cats;knitting
Alicia Lopez,1931,German,46.18396,6.10237,f,jazz;swim
Elizabeth Flores,1943,German,46.18396,6.10237,f,castles
Mark Woodward,1951,French,46.18396,6.10237,m,children;swim
Christopher Williams,1937,German,47.30997,8.52462,m,swim
Andre Figueroa,1929,French,46.18396,6.10237,m,swim
Christopher Gonzalez,1928,German,47.30997,8.52462,m,castles
Martin Williamson,1939,German,47.30997,8.52462,m,swim
Nancy Williams,1929,French,47.30997,8.52462,f,swim
Dr. Nicole Williams,1940,French,47.30997,8.52462,f,swim
James Beard,1930,French,47.30997,8.52462,m,swim
Nichole Higgins,1935,German,46.18396,6.10237,f,cats;children;knitting
Frank Hampton,1939,German,46.18396,6.10237,m,children;castles;gardening
Lori Thompson,1949,French,46.18396,6.10237,f,children;castles;gardening
Robert Williams,1936,French,47.30997,8.52462,m,dogs
Carol Curry,1950,French,46.18396,6.10237,f,cats;knitting;swim
Nancy Martin,1938,German,47.30997,8.52462,f,cats
Andrew Mendez,1940,German,47.30997,8.52462,m,cats;dogs;castles
Mr. Shaun Stevenson,1941,German,47.30997,8.52462,m,cats;children
Matthew Moore,1940,German,47.30997,8.52462,m,jazz
Ashley Gomez,1946,German,47.30997,8.52462,f,dogs;knitting
Susan Taylor,1938,German,46.18396,6.10237,f,castles
Gregory Miller,1947,German,47.30997,8.52462,m,cats;jazz
Brandon Fitzpatrick,1937,French,46.18396,6.10237,m,gardening
Carrie Smith,1939,French,46.18396,6.10237,f,swim
Karen Ramos,1940,French,46.18396,6.10237,f,jazz
Steven Walker,1938,French,46.18396,6.10237,m,knitting
Kimberly King,1941,French,46.18396,6.10237,f,castles
Justin Black,1952,German,47.30997,8.52462,m,jazz
Jorge Jefferson,1934,German,46.18396,6.10237,m,children;jazz
Diana Barnes,1938,German,47.30997,8.52462,f,cats;knitting;swim
Johnny Marsh,1946,French,47.30997,8.52462,m,jazz
Julie Mcdonald,1945,French,47.30997,8.52462,f,castles
Kimberly Bennett,1939,French,47.30997,8.52462,f,jazz;swim
James Hunter,1929,German,47.30997,8.52462,m,jazz;swim
Robert Smith,1939,German,47.30997,8.52462,m,children
Paula Strickland,1952,French,46.18396,6.10237,f,gardening
Dustin Fox,1937,French,46.18396,6.10237,m,knitting
Ana Miller,1948,French,47.30997,8.52462,f,swim
Tyrone Hood,1940,German,47.30997,8.52462,m,cats;castles
Erica Ferguson,1945,French,47.30997,8.52462,f,cats;castles
Jasmine Villa,1931,French,47.30997,8.52462,f,knitting
Jonathan Robinson,1946,French,47.30997,8.52462,m,children
Jacob Bond,1932,French,47.30997,8.52462,m,swim
Michelle Collins,1929,French,46.18396,6.10237,f,cats;castles;swim
Rachel Compton,1934,French,47.30997,8.52462,f,jazz
Melvin Santiago,1935,French,46.18396,6.10237,m,swim
Vanessa Valdez,1952,French,47.30997,8.52462,f,cats;swim
Jose Clark,1936,French,47.30997,8.52462,m,jazz;castles
Mark Gilmore,1939,French,47.30997,8.52462,m,swim
William Underwood,1949,French,46.18396,6.10237,m,jazz
Paul Skinner,1940,German,46.18396,6.10237,m,knitting
Christopher Roberts,1951,German,46.18396,6.10237,m,gardening
Claire Newton,1932,French,46.18396,6.10237,f,castles;swim
Mr. Robert Brown,1938,German,46.18396,6.10237,m,children;castles
Ryan Haynes,1949,German,47.30997,8.52462,m,cats
Deborah Arnold,1945,German,47.30997,8.52462,f,swim
Robert Ford MD,1951,German,47.30997,8.52462,m,dogs;jazz;knitting
Kelly Lee,1930,French,46.18396,6.10237,f,jazz;swim
Isabel Hale,1950,French,46.18396,6.10237,f,jazz
Heather Anderson,1947,French,47.30997,8.52462,f,castles;gardening;knitting;swim
Alicia Barrett,1937,German,47.30997,8.52462,f,castles
Kenneth Wilson,1947,German,47.30997,8.52462,m,swim
Spencer Waller,1950,French,47.30997,8.52462,m,children
Cassandra Hill,1946,German,46.18396,6.10237,f,gardening
Scott Atkins,1950,French,46.18396,6.10237,m,knitting
Lindsey Kennedy,1940,German,46.18396,6.10237,f,gardening
Dr. Amy Goodwin DVM,1950,French,47.30997,8.52462,f,knitting
Sergio Skinner,1928,German,46.18396,6.10237,m,children;gardening
Dr. Kimberly Moreno,1951,German,47.30997,8.52462,f,castles
Jennifer Phillips,1938,French,46.18396,6.10237,f,jazz;castles
Amanda Taylor,1928,French,47.30997,8.52462,f,castles
Brian Burnett,1941,French,47.30997,8.52462,m,knitting
Garrett Gonzalez,1943,German,47.30997,8.52462,m,jazz;swim
Antonio Miller,1944,French,46.18396,6.10237,m,knitting
Shawn Reese,1950,German,46.18396,6.10237,m,cats;knitting
Anna Fields,1935,German,47.30997,8.52462,f,swim
Adam House,1935,German,47.30997,8.52462,m,swim
Heather Chang,1950,French,47.30997,8.52462,f,gardening;knitting
Brooke Owens,1933,French,46.18396,6.10237,f,swim
Christine Wood,1940,German,46.18396,6.10237,f,knitting
Dana Burke,1937,French,47.30997,8.52462,f,gardening;knitting
Adam Brown,1934,French,46.18396,6.10237,m,dogs
Charles Bates,1949,German,47.30997,8.52462,m,dogs;knitting
Tammy Martin,1947,French,47.30997,8.52462,f,jazz;castles;gardening
Danielle Hart,1940,French,46.18396,6.10237,f,jazz;knitting
Carolyn Strickland,1948,French,47.30997,8.52462,f,jazz;swim
Steven Rogers,1931,German,46.18396,6.10237,m,cats;castles
Kathleen Hudson,1931,French,46.18396,6.10237,f,children
Nathan Hill,1936,French,46.18396,6.10237,m,jazz
Ryan Holloway,1946,German,46.18396,6.10237,m,cats
Joshua Cain,1950,French,46.18396,6.10237,m,jazz
Mrs. Danielle Obrien,1942,French,46.18396,6.10237,f,swim
Daniel Nelson,1938,French,47.30997,8.52462,m,cats;children
Shawn Oneal,1941,German,46.18396,6.10237,m,children;swim
Leslie Russell,1936,French,47.30997,8.52462,m,gardening
Sergio Warren,1945,German,46.18396,6.10237,m,castles
Lisa Hays,1930,German,46.18396,6.10237,f,castles
Brandi Perry,1933,French,46.18396,6.10237,f,gardening;swim
Christina Chaney,1943,German,46.18396,6.10237,f,castles
Wesley Hanson,1928,German,46.18396,6.10237,m,castles
Mark Rose,1943,French,47.30997,8.52462,m,dogs
Jennifer Nelson,1935,French,46.18396,6.10237,f,jazz
Kelly Jackson,1952,German,46.18396,6.10237,f,knitting
Mark Wilson,1943,German,46.18396,6.10237,m,gardening;swim
William Rubio,1935,German,46.18396,6.10237,m,jazz
Mary Merritt,1931,French,46.18396,6.10237,f,dogs;jazz;knitting;swim
Joanna Brooks,1946,German,47.30997,8.52462,f,cats;children
Patrick Moreno,1952,German,46.18396,6.10237,m,cats;knitting
Teresa Kramer,1952,French,47.30997,8.52462,f,cats;children;jazz
John Thompson,1940,German,46.18396,6.10237,m,jazz;swim
Erin Evans,1943,French,47.30997,8.52462,f,gardening;knitting
Noah Gonzalez,1938,French,47.30997,8.52462,m,dogs;children;castles
Cristina Nelson,1930,German,46.18396,6.10237,f,children;jazz;swim
Stacy Petersen,1940,German,46.18396,6.10237,f,knitting
Amanda Carey,1947,German,47.30997,8.52462,f,knitting
Sheri Wilson,1948,German,46.18396,6.10237,f,children
Mark Anderson,1949,French,47.30997,8.52462,m,cats;jazz
Jennifer Martin,1930,German,46.18396,6.10237,f,castles
Eric Larson,1946,French,46.18396,6.10237,m,knitting;swim
Scott Espinoza PhD,1948,French,47.30997,8.52462,m,gardening
Diana Vasquez,1948,French,47.30997,8.52462,f,jazz
Aaron Fisher,1945,German,47.30997,8.52462,m,jazz;gardening
Erica Bell,1944,French,47.30997,8.52462,f,dogs;children;knitting
Michael Davila,1936,German,47.30997,8.52462,m,knitting
Calvin Saunders,1942,French,47.30997,8.52462,m,children;swim
David Torres,1939,German,46.18396,6.10237,m,gardening
Alexander Jones,1932,German,47.30997,8.52462,m,knitting
Jason Park,1929,German,47.30997,8.52462,m,dogs;knitting
Steven Moore,1935,French,47.30997,8.52462,m,children
Melissa Watts,1948,French,46.18396,6.10237,f,cats;knitting
Jacob Silva,1938,German,47.30997,8.52462,m,dogs;gardening
Mary Kirby,1934,German,46.18396,6.10237,f,castles
